Date,Open,High,Low,Close,Volume
2018-08-06 10:00:00,1213.49,1213.49,1211.26,1212.24,12406
2018-08-06 11:00:00,1212.25,1213.06,1211.58,1212.62,8943
2018-08-06 12:00:00,1212.63,1212.64,1211.2,1212.27,8148
2018-08-06 13:00:00,1212.25,1212.32,1209.14,1209.93,9626
2018-08-06 14:00:00,1209.92,1209.92,1208.31,1208.7,7848
2018-08-06 15:00:00,1208.7,1209.49,1207.31,1207.82,10072
2018-08-06 16:00:00,1207.86,1210.47,1207.85,1208.75,13808
2018-08-06 17:00:00,1208.77,1211.59,1208.76,1210.64,14603
2018-08-06 18:00:00,1210.67,1211.47,1210.32,1210.61,10446
2018-08-06 19:00:00,1210.62,1210.77,1208.83,1209.95,7428
2018-08-06 20:00:00,1209.95,1210.03,1208.75,1208.96,6246
2018-08-06 21:00:00,1208.95,1208.98,1208.28,1208.55,4066
2018-08-06 22:00:00,1208.57,1208.59,1207.34,1207.44,4224
2018-08-06 23:00:00,1207.44,1207.82,1206.33,1207.3,3106
2018-08-07 01:00:00,1207.07,1208.5,1207.06,1208.26,2714
2018-08-07 02:00:00,1208.25,1208.82,1208.19,1208.71,2593
2018-08-07 03:00:00,1208.7,1209.51,1208.0,1209.41,5219
2018-08-07 04:00:00,1209.42,1209.96,1207.78,1208.48,8381
2018-08-07 05:00:00,1208.48,1209.98,1208.31,1209.71,6450
2018-08-07 06:00:00,1209.75,1210.0,1209.13,1209.82,4287
2018-08-07 07:00:00,1209.83,1211.08,1209.58,1210.59,3897
2018-08-07 08:00:00,1210.59,1210.98,1209.35,1210.96,4722
2018-08-07 09:00:00,1210.95,1213.08,1210.75,1212.96,13737
2018-08-07 10:00:00,1212.96,1213.82,1210.28,1210.56,12948
2018-08-07 11:00:00,1210.53,1213.78,1210.21,1213.75,10893
2018-08-07 12:00:00,1213.74,1215.73,1213.74,1215.46,9687
2018-08-07 13:00:00,1215.45,1216.11,1214.5,1214.93,8719
2018-08-07 14:00:00,1214.94,1215.29,1213.57,1215.08,9324
2018-08-07 15:00:00,1215.07,1215.47,1213.0,1213.31,12368
2018-08-07 16:00:00,1213.31,1214.1,1211.29,1212.95,14874
2018-08-07 17:00:00,1212.95,1212.98,1210.63,1211.33,12417
2018-08-07 18:00:00,1211.33,1213.79,1211.22,1212.44,12014
2018-08-07 19:00:00,1212.45,1212.65,1211.4,1211.64,6969
2018-08-07 20:00:00,1211.63,1211.86,1209.34,1209.64,8130
2018-08-07 21:00:00,1209.63,1210.21,1208.53,1210.14,6658
2018-08-07 22:00:00,1210.13,1210.63,1209.61,1210.14,4319
2018-08-07 23:00:00,1210.13,1210.98,1210.12,1210.91,2260
2018-08-08 01:00:00,1210.68,1211.69,1210.55,1211.59,2146
2018-08-08 02:00:00,1211.59,1212.6,1211.38,1212.42,3049
2018-08-08 03:00:00,1212.45,1212.92,1210.84,1211.06,5780
2018-08-08 04:00:00,1211.06,1214.06,1210.88,1213.69,9658
2018-08-08 05:00:00,1213.68,1213.7,1212.38,1212.43,6411
2018-08-08 06:00:00,1212.43,1213.9,1212.43,1213.16,5927
2018-08-08 07:00:00,1213.15,1213.66,1212.9,1213.61,4218
2018-08-08 08:00:00,1213.61,1214.73,1213.12,1213.37,6249
2018-08-08 09:00:00,1213.37,1213.78,1212.37,1213.6,11799
2018-08-08 10:00:00,1213.57,1215.82,1213.53,1214.59,13141
2018-08-08 11:00:00,1214.58,1214.92,1212.0,1212.46,11468
2018-08-08 12:00:00,1212.41,1212.83,1211.38,1211.58,7465
2018-08-08 13:00:00,1211.58,1212.26,1209.82,1209.98,9156
2018-08-08 14:00:00,1210.01,1211.64,1209.43,1209.68,9401
2018-08-08 15:00:00,1209.68,1211.27,1206.39,1208.34,16776
2018-08-08 16:00:00,1208.34,1212.9,1208.25,1209.63,19200
2018-08-08 17:00:00,1209.63,1210.55,1208.32,1210.25,15546
2018-08-08 18:00:00,1210.26,1210.91,1209.14,1209.87,11718
2018-08-08 19:00:00,1209.87,1211.06,1209.25,1210.8,7986
2018-08-08 20:00:00,1210.82,1213.93,1210.72,1213.89,11921
2018-08-08 21:00:00,1213.9,1214.0,1212.67,1212.97,6875
2018-08-08 22:00:00,1212.98,1213.77,1212.59,1213.48,4478
2018-08-08 23:00:00,1213.49,1214.01,1213.33,1213.61,2204
2018-08-09 01:00:00,1213.61,1214.01,1213.0,1213.59,2603
2018-08-09 02:00:00,1213.58,1213.91,1213.15,1213.3,2200
2018-08-09 03:00:00,1213.3,1214.64,1213.2,1214.38,6451
2018-08-09 04:00:00,1214.38,1214.9,1212.28,1213.29,8684
2018-08-09 05:00:00,1213.28,1215.53,1213.21,1214.74,8680
2018-08-09 06:00:00,1214.73,1215.41,1214.1,1214.91,6019
2018-08-09 07:00:00,1214.91,1215.39,1214.27,1214.32,4469
2018-08-09 08:00:00,1214.3,1215.01,1213.64,1215.0,8565
2018-08-09 09:00:00,1214.98,1216.97,1213.41,1213.93,14534
2018-08-09 10:00:00,1213.93,1214.03,1210.73,1211.66,14888
2018-08-09 11:00:00,1211.66,1212.91,1210.98,1212.91,11062
2018-08-09 12:00:00,1212.86,1215.34,1212.76,1214.08,12315
2018-08-09 13:00:00,1214.11,1215.85,1214.0,1214.69,9967
2018-08-09 14:00:00,1214.68,1215.51,1214.26,1214.51,7357
2018-08-09 15:00:00,1214.52,1217.25,1214.09,1214.69,13926
2018-08-09 16:00:00,1214.69,1216.0,1213.77,1214.95,14867
2018-08-09 17:00:00,1214.95,1215.84,1213.56,1213.82,14953
2018-08-09 18:00:00,1213.82,1214.96,1212.93,1213.86,12914
2018-08-09 19:00:00,1213.86,1213.92,1212.4,1212.75,10680
2018-08-09 20:00:00,1212.73,1213.16,1211.31,1212.91,8933
2018-08-09 21:00:00,1212.92,1212.92,1211.88,1212.4,5578
2018-08-09 22:00:00,1212.39,1212.48,1211.46,1211.94,6289
2018-08-09 23:00:00,1211.9,1212.42,1211.75,1212.26,3033
2018-08-10 01:00:00,1212.21,1212.79,1211.68,1211.81,2496
2018-08-10 02:00:00,1211.8,1212.59,1211.34,1212.11,3451
2018-08-10 03:00:00,1212.11,1213.33,1211.65,1213.01,7026
2018-08-10 04:00:00,1213.0,1213.21,1211.81,1212.92,8230
2018-08-10 05:00:00,1212.96,1212.98,1211.77,1212.39,5238
2018-08-10 06:00:00,1212.38,1212.45,1211.58,1212.1,4503
2018-08-10 07:00:00,1212.1,1212.9,1211.12,1211.13,6359
2018-08-10 08:00:00,1211.12,1211.49,1207.75,1207.91,23534
2018-08-10 09:00:00,1207.9,1209.29,1205.71,1208.66,27778
2018-08-10 10:00:00,1208.64,1209.05,1206.76,1208.93,21697
2018-08-10 11:00:00,1208.92,1209.54,1207.23,1209.3,15161
2018-08-10 12:00:00,1209.3,1211.4,1208.86,1210.13,15562
2018-08-10 13:00:00,1210.11,1211.25,1209.46,1210.2,10551
2018-08-10 14:00:00,1210.19,1214.49,1209.57,1213.4,12635
2018-08-10 15:00:00,1213.43,1214.26,1210.66,1212.55,28943
2018-08-10 16:00:00,1212.55,1215.55,1211.57,1214.82,30530
2018-08-10 17:00:00,1214.81,1217.07,1214.67,1216.34,22834
2018-08-10 18:00:00,1216.33,1216.42,1211.18,1212.05,19667
2018-08-10 19:00:00,1212.05,1212.87,1210.74,1211.68,12870
2018-08-10 20:00:00,1211.68,1212.39,1210.45,1211.68,9977
2018-08-10 21:00:00,1211.68,1212.1,1211.1,1211.75,7192
2018-08-10 22:00:00,1211.75,1211.96,1210.47,1211.23,11329
2018-08-10 23:00:00,1211.22,1211.81,1210.94,1211.23,3391
2018-08-13 01:00:00,1210.72,1213.12,1210.72,1212.51,4711
2018-08-13 02:00:00,1212.51,1213.82,1211.94,1212.38,5897
2018-08-13 03:00:00,1212.38,1212.65,1208.69,1209.11,12274
2018-08-13 04:00:00,1209.09,1209.83,1207.76,1208.59,18016
2018-08-13 05:00:00,1208.6,1209.62,1208.04,1208.16,10791
2018-08-13 06:00:00,1208.18,1208.56,1207.27,1207.71,8570
2018-08-13 07:00:00,1207.72,1208.33,1207.19,1208.21,7033
2018-08-13 08:00:00,1208.22,1209.32,1207.69,1208.63,14499
2018-08-13 09:00:00,1208.6,1209.56,1207.67,1207.88,16822
2018-08-13 10:00:00,1207.85,1208.58,1203.57,1204.5,17838
2018-08-13 11:00:00,1204.49,1205.99,1203.42,1204.94,14675
2018-08-13 12:00:00,1204.94,1205.04,1201.12,1201.88,11614
2018-08-13 13:00:00,1201.86,1202.38,1201.07,1201.18,8117
2018-08-13 14:00:00,1201.15,1201.75,1194.76,1198.82,20244
2018-08-13 15:00:00,1198.87,1202.94,1198.18,1201.43,26575
2018-08-13 16:00:00,1201.43,1202.24,1199.62,1199.74,19802
2018-08-13 17:00:00,1199.75,1200.3,1196.65,1197.4,18430
2018-08-13 18:00:00,1197.4,1197.44,1194.51,1196.19,16838
2018-08-13 19:00:00,1196.2,1196.22,1191.91,1193.39,15908
2018-08-13 20:00:00,1193.39,1194.46,1191.61,1193.4,13509
2018-08-13 21:00:00,1193.38,1193.79,1192.07,1193.42,7986
2018-08-13 22:00:00,1193.41,1194.77,1193.15,1193.44,7205
2018-08-13 23:00:00,1193.43,1194.19,1193.04,1193.49,4300
2018-08-14 01:00:00,1194.02,1194.81,1193.73,1194.52,2860
2018-08-14 02:00:00,1194.51,1194.81,1192.6,1192.79,4107
2018-08-14 03:00:00,1192.77,1193.95,1192.29,1193.26,7628
2018-08-14 04:00:00,1193.27,1195.74,1193.1,1194.41,12133
2018-08-14 05:00:00,1194.39,1196.18,1193.82,1195.68,9934
2018-08-14 06:00:00,1195.71,1195.98,1194.93,1195.08,7056
2018-08-14 07:00:00,1195.14,1195.65,1194.89,1195.12,4670
2018-08-14 08:00:00,1195.12,1195.4,1193.29,1194.86,10168
2018-08-14 09:00:00,1194.86,1196.07,1194.59,1195.22,15865
2018-08-14 10:00:00,1195.22,1195.6,1193.88,1195.37,13184
2018-08-14 11:00:00,1195.37,1195.67,1193.94,1194.04,12640
2018-08-14 12:00:00,1194.02,1195.36,1193.99,1194.69,10300
2018-08-14 13:00:00,1194.69,1195.41,1194.3,1194.87,7880
2018-08-14 14:00:00,1194.88,1195.31,1194.29,1195.12,7759
2018-08-14 15:00:00,1195.06,1196.8,1194.73,1196.49,14376
2018-08-14 16:00:00,1196.49,1197.53,1195.42,1196.96,18524
2018-08-14 17:00:00,1196.92,1198.69,1196.4,1197.91,17180
2018-08-14 18:00:00,1197.92,1198.0,1196.07,1196.57,14588
2018-08-14 19:00:00,1196.57,1196.78,1193.27,1193.57,12393
2018-08-14 20:00:00,1193.58,1194.33,1192.01,1193.78,12504
2018-08-14 21:00:00,1193.79,1194.67,1193.44,1194.23,6491
2018-08-14 22:00:00,1194.24,1194.72,1193.74,1194.29,4117
2018-08-14 23:00:00,1194.28,1194.57,1193.78,1193.89,2571
2018-08-15 01:00:00,1194.03,1194.67,1193.74,1194.27,2251
2018-08-15 02:00:00,1194.29,1194.6,1193.19,1193.87,3180
2018-08-15 03:00:00,1193.87,1194.14,1191.36,1192.4,6977
2018-08-15 04:00:00,1192.42,1193.12,1191.27,1192.55,10450
2018-08-15 05:00:00,1192.55,1192.56,1189.26,1189.29,10349
2018-08-15 06:00:00,1189.28,1189.98,1187.93,1188.05,11980
2018-08-15 07:00:00,1188.06,1188.66,1187.22,1187.54,8157
2018-08-15 08:00:00,1187.55,1188.38,1186.45,1187.92,9401
2018-08-15 09:00:00,1187.92,1189.03,1186.78,1188.67,13232
2018-08-15 10:00:00,1188.67,1189.46,1187.1,1187.89,14378
2018-08-15 11:00:00,1187.91,1188.46,1186.17,1186.23,12582
2018-08-15 12:00:00,1186.2,1187.43,1184.96,1185.82,13646
2018-08-15 13:00:00,1185.78,1186.43,1183.83,1184.93,15962
2018-08-15 14:00:00,1184.92,1187.14,1184.2,1186.72,15709
2018-08-15 15:00:00,1186.72,1187.56,1185.02,1185.23,16503
2018-08-15 16:00:00,1185.25,1185.6,1180.07,1181.13,27596
2018-08-15 17:00:00,1181.15,1183.58,1178.44,1179.0,29711
2018-08-15 18:00:00,1178.99,1181.14,1176.3,1176.48,25545
2018-08-15 19:00:00,1176.48,1178.15,1175.59,1177.25,16353
2018-08-15 20:00:00,1177.26,1178.91,1174.83,1177.73,14424
2018-08-15 21:00:00,1177.7,1177.9,1176.76,1176.77,7709
2018-08-15 22:00:00,1176.81,1177.61,1173.06,1174.61,11265
2018-08-15 23:00:00,1174.58,1176.36,1174.02,1174.63,5063
2018-08-16 01:00:00,1175.58,1176.21,1175.07,1175.67,2855
2018-08-16 02:00:00,1175.67,1175.77,1173.3,1173.76,4439
2018-08-16 03:00:00,1173.76,1174.44,1160.13,1165.7,20755
2018-08-16 04:00:00,1165.7,1170.6,1163.68,1169.96,30352
2018-08-16 05:00:00,1169.93,1173.56,1169.38,1172.29,19308
2018-08-16 06:00:00,1172.3,1172.98,1170.7,1172.71,13451
2018-08-16 07:00:00,1172.71,1174.35,1171.53,1173.95,10375
2018-08-16 08:00:00,1173.96,1178.65,1173.68,1177.67,19039
2018-08-16 09:00:00,1177.67,1177.69,1174.42,1175.06,20664
2018-08-16 10:00:00,1175.05,1177.76,1173.97,1176.91,17112
2018-08-16 11:00:00,1176.91,1181.97,1176.63,1180.53,17646
2018-08-16 12:00:00,1180.53,1180.58,1178.93,1179.72,12820
2018-08-16 13:00:00,1179.72,1180.32,1178.39,1178.61,10093
2018-08-16 14:00:00,1178.61,1181.69,1178.38,1180.62,12256
2018-08-16 15:00:00,1180.61,1181.09,1175.1,1176.49,18984
2018-08-16 16:00:00,1176.48,1181.1,1174.75,1180.01,23985
2018-08-16 17:00:00,1180.02,1180.79,1177.75,1179.62,21105
2018-08-16 18:00:00,1179.61,1181.65,1178.85,1179.33,16132
2018-08-16 19:00:00,1179.34,1179.79,1176.69,1177.67,17536
2018-08-16 20:00:00,1177.69,1177.85,1174.64,1175.49,13144
2018-08-16 21:00:00,1175.48,1176.82,1175.06,1175.79,8073
2018-08-16 22:00:00,1175.77,1175.83,1173.48,1173.72,7736
2018-08-16 23:00:00,1173.68,1174.38,1173.38,1174.0,3424
2018-08-17 01:00:00,1173.74,1175.53,1173.47,1174.8,3095
2018-08-17 02:00:00,1174.81,1175.94,1174.72,1175.3,3265
2018-08-17 03:00:00,1175.31,1177.89,1171.88,1177.35,12205
2018-08-17 04:00:00,1177.31,1179.29,1176.4,1176.58,15428
2018-08-17 05:00:00,1176.59,1177.61,1175.94,1177.25,8174
2018-08-17 06:00:00,1177.26,1177.73,1175.97,1176.27,5684
2018-08-17 07:00:00,1176.2,1177.23,1176.17,1176.72,3980
2018-08-17 08:00:00,1176.72,1176.72,1174.47,1175.29,7983
2018-08-17 09:00:00,1175.26,1175.89,1173.43,1174.68,15458
2018-08-17 10:00:00,1174.65,1177.65,1173.63,1176.79,13709
2018-08-17 11:00:00,1176.78,1179.81,1176.54,1177.82,17322
2018-08-17 12:00:00,1177.82,1177.88,1176.02,1176.48,15116
2018-08-17 13:00:00,1176.47,1177.8,1175.05,1177.49,15037
2018-08-17 14:00:00,1177.52,1177.87,1176.19,1176.54,10108
2018-08-17 15:00:00,1176.55,1179.05,1175.42,1177.99,19004
2018-08-17 16:00:00,1177.99,1179.94,1177.99,1178.52,17836
2018-08-17 17:00:00,1178.47,1179.37,1177.38,1178.88,17885
2018-08-17 18:00:00,1178.87,1180.47,1177.92,1178.0,13882
2018-08-17 19:00:00,1178.03,1179.22,1177.07,1177.21,9440
2018-08-17 20:00:00,1177.18,1177.85,1176.43,1177.44,7747
2018-08-17 21:00:00,1177.43,1180.88,1177.11,1180.81,14869
2018-08-17 22:00:00,1180.81,1184.38,1180.6,1184.21,10229
2018-08-17 23:00:00,1184.25,1184.99,1183.08,1184.58,5309
2018-08-20 01:00:00,1183.25,1183.95,1182.76,1183.28,3177
2018-08-20 02:00:00,1183.28,1183.82,1182.93,1183.56,3153
2018-08-20 03:00:00,1183.56,1184.98,1183.32,1183.68,7626
2018-08-20 04:00:00,1183.71,1185.0,1182.84,1184.14,10117
2018-08-20 05:00:00,1184.17,1186.55,1184.16,1185.16,8181
2018-08-20 06:00:00,1185.17,1186.43,1185.06,1185.67,5044
2018-08-20 07:00:00,1185.63,1186.63,1185.48,1185.8,4000
2018-08-20 08:00:00,1185.81,1186.23,1185.23,1186.06,5051
2018-08-20 09:00:00,1186.05,1187.22,1185.34,1186.14,10723
2018-08-20 10:00:00,1186.18,1188.53,1185.77,1187.92,14248
2018-08-20 11:00:00,1187.9,1189.77,1187.86,1188.21,11371
2018-08-20 12:00:00,1188.22,1188.73,1187.82,1188.42,6989
2018-08-20 13:00:00,1188.41,1188.64,1185.93,1187.45,9956
2018-08-20 14:00:00,1187.44,1188.25,1186.22,1186.35,9985
2018-08-20 15:00:00,1186.35,1187.11,1184.96,1185.8,13226
2018-08-20 16:00:00,1185.81,1187.47,1184.86,1185.05,13981
2018-08-20 17:00:00,1185.04,1186.51,1184.69,1185.13,13571
2018-08-20 18:00:00,1185.11,1188.6,1185.11,1186.64,13557
2018-08-20 19:00:00,1186.64,1190.05,1186.54,1189.03,13099
2018-08-20 20:00:00,1189.02,1189.32,1187.31,1188.38,8054
2018-08-20 21:00:00,1188.39,1190.16,1188.29,1190.08,6333
2018-08-20 22:00:00,1190.09,1190.83,1189.09,1190.13,5961
2018-08-20 23:00:00,1190.14,1190.52,1189.48,1190.44,4027
2018-08-21 01:00:00,1190.4,1191.12,1190.25,1190.72,2709
2018-08-21 02:00:00,1190.66,1191.29,1190.35,1191.16,3406
2018-08-21 03:00:00,1191.17,1194.43,1191.05,1193.75,13476
2018-08-21 04:00:00,1193.79,1194.32,1192.21,1192.8,11068
2018-08-21 05:00:00,1192.82,1194.72,1192.31,1194.52,8041
2018-08-21 06:00:00,1194.51,1194.6,1193.5,1194.11,5936
2018-08-21 07:00:00,1194.05,1195.36,1193.62,1194.84,5884
2018-08-21 08:00:00,1194.81,1195.82,1194.29,1195.42,7976
2018-08-21 09:00:00,1195.42,1196.34,1194.59,1194.87,12566
2018-08-21 10:00:00,1194.89,1195.43,1193.64,1193.94,12662
2018-08-21 11:00:00,1193.92,1195.81,1193.19,1195.32,12407
2018-08-21 12:00:00,1195.31,1195.51,1193.2,1193.48,10123
2018-08-21 13:00:00,1193.49,1194.27,1193.19,1193.83,7437
2018-08-21 14:00:00,1193.83,1193.84,1192.08,1192.58,9829
2018-08-21 15:00:00,1192.58,1192.69,1189.4,1190.76,16110
2018-08-21 16:00:00,1190.74,1191.69,1189.97,1191.41,14472
2018-08-21 17:00:00,1191.4,1191.4,1188.63,1189.43,14672
2018-08-21 18:00:00,1189.43,1189.9,1187.62,1189.49,14687
2018-08-21 19:00:00,1189.49,1192.59,1188.94,1192.21,11579
2018-08-21 20:00:00,1192.22,1194.42,1191.76,1193.82,16257
2018-08-21 21:00:00,1193.82,1194.65,1192.24,1192.83,11066
2018-08-21 22:00:00,1192.84,1194.08,1192.0,1193.81,6166
2018-08-21 23:00:00,1193.81,1196.99,1193.81,1196.02,4962
2018-08-22 01:00:00,1196.45,1196.82,1194.84,1196.14,5214
2018-08-22 02:00:00,1196.15,1196.31,1194.96,1196.02,4670
2018-08-22 03:00:00,1196.01,1197.75,1195.73,1195.98,9384
2018-08-22 04:00:00,1195.99,1196.62,1194.61,1195.16,9715
2018-08-22 05:00:00,1195.17,1196.2,1194.91,1195.22,7990
2018-08-22 06:00:00,1195.22,1195.57,1194.85,1195.39,6039
2018-08-22 07:00:00,1195.43,1195.8,1194.75,1195.79,4102
2018-08-22 08:00:00,1195.78,1195.9,1194.81,1195.15,5025
2018-08-22 09:00:00,1195.15,1195.32,1192.98,1193.62,12766
2018-08-22 10:00:00,1193.61,1194.18,1192.53,1194.05,11213
2018-08-22 11:00:00,1194.06,1196.93,1193.05,1196.47,12035
2018-08-22 12:00:00,1196.47,1197.96,1195.81,1197.46,13172
2018-08-22 13:00:00,1197.46,1197.88,1196.17,1196.8,9484
2018-08-22 14:00:00,1196.78,1200.26,1196.51,1199.33,16731
2018-08-22 15:00:00,1199.32,1201.56,1198.26,1199.4,17536
2018-08-22 16:00:00,1199.41,1200.32,1196.46,1197.03,18746
2018-08-22 17:00:00,1197.03,1197.44,1194.6,1195.75,16567
2018-08-22 18:00:00,1195.74,1196.35,1194.43,1195.9,12774
2018-08-22 19:00:00,1195.9,1196.12,1195.29,1195.48,7761
2018-08-22 20:00:00,1195.5,1196.86,1194.52,1195.82,7632
2018-08-22 21:00:00,1195.83,1198.88,1194.41,1195.26,14644
2018-08-22 22:00:00,1195.29,1196.56,1194.96,1196.49,5799
2018-08-22 23:00:00,1196.49,1196.92,1195.31,1195.4,2927
2018-08-23 01:00:00,1195.93,1196.58,1195.45,1196.22,2256
2018-08-23 02:00:00,1196.21,1196.55,1194.9,1195.09,3622
2018-08-23 03:00:00,1195.07,1195.5,1192.93,1193.11,11268
2018-08-23 04:00:00,1193.09,1193.6,1191.19,1192.56,12834
2018-08-23 05:00:00,1192.56,1193.01,1190.25,1190.72,11062
2018-08-23 06:00:00,1190.73,1191.63,1190.41,1191.16,6919
2018-08-23 07:00:00,1191.16,1191.85,1190.14,1191.73,6565
2018-08-23 08:00:00,1191.73,1192.29,1190.95,1191.64,7063
2018-08-23 09:00:00,1191.64,1192.92,1189.82,1190.17,12972
2018-08-23 10:00:00,1190.17,1190.36,1186.31,1189.05,16941
2018-08-23 11:00:00,1189.05,1189.25,1188.03,1188.96,10938
2018-08-23 12:00:00,1188.95,1189.38,1186.64,1188.56,10709
2018-08-23 13:00:00,1188.56,1191.14,1187.76,1190.54,10138
2018-08-23 14:00:00,1190.54,1191.09,1189.65,1189.65,10174
2018-08-23 15:00:00,1189.68,1192.91,1189.59,1191.1,14044
2018-08-23 16:00:00,1191.1,1191.98,1188.46,1191.28,20207
2018-08-23 17:00:00,1191.27,1192.34,1189.16,1189.39,17450
2018-08-23 18:00:00,1189.39,1190.52,1188.95,1188.99,12327
2018-08-23 19:00:00,1189.0,1189.23,1186.66,1187.93,10569
2018-08-23 20:00:00,1187.94,1188.03,1186.88,1187.27,9797
2018-08-23 21:00:00,1187.27,1187.97,1184.65,1185.37,6852
2018-08-23 22:00:00,1185.38,1186.11,1183.86,1185.21,8027
2018-08-23 23:00:00,1185.19,1185.8,1184.81,1185.15,3621
2018-08-24 01:00:00,1185.0,1185.96,1184.92,1185.34,3284
2018-08-24 02:00:00,1185.34,1185.64,1184.05,1184.49,3820
2018-08-24 03:00:00,1184.5,1187.35,1183.1,1186.21,10925
2018-08-24 04:00:00,1186.19,1187.33,1185.0,1185.29,13328
2018-08-24 05:00:00,1185.3,1187.01,1184.66,1186.42,9514
2018-08-24 06:00:00,1186.42,1187.9,1185.94,1186.82,7931
2018-08-24 07:00:00,1186.82,1188.28,1186.74,1188.04,4416
2018-08-24 08:00:00,1188.04,1189.54,1187.65,1188.2,9297
2018-08-24 09:00:00,1188.19,1189.37,1187.49,1189.37,10484
2018-08-24 10:00:00,1189.36,1190.19,1187.72,1189.0,11969
2018-08-24 11:00:00,1188.97,1191.02,1188.91,1190.57,11328
2018-08-24 12:00:00,1190.56,1191.4,1189.73,1191.15,9716
2018-08-24 13:00:00,1191.15,1192.33,1190.93,1191.79,12290
2018-08-24 14:00:00,1191.78,1193.3,1191.25,1191.95,13566
2018-08-24 15:00:00,1191.94,1194.0,1191.75,1193.82,13130
2018-08-24 16:00:00,1193.78,1197.19,1193.08,1196.61,18566
2018-08-24 17:00:00,1196.58,1206.39,1195.87,1205.98,36019
2018-08-24 18:00:00,1205.99,1208.53,1205.98,1208.39,20556
2018-08-24 19:00:00,1208.38,1208.4,1205.09,1205.52,11273
2018-08-24 20:00:00,1205.45,1207.97,1205.45,1206.29,13969
2018-08-24 21:00:00,1206.28,1206.49,1205.53,1205.58,5980
2018-08-24 22:00:00,1205.58,1206.31,1204.62,1205.66,6354
2018-08-24 23:00:00,1205.65,1206.32,1205.12,1205.82,3066
2018-08-27 01:00:00,1207.03,1207.53,1206.18,1206.49,3047
2018-08-27 02:00:00,1206.52,1207.92,1206.08,1207.72,6383
2018-08-27 03:00:00,1207.72,1207.82,1206.02,1207.01,9322
2018-08-27 04:00:00,1207.01,1207.16,1203.47,1204.15,13057
2018-08-27 05:00:00,1204.14,1206.01,1204.03,1205.79,9230
2018-08-27 06:00:00,1205.79,1207.83,1205.46,1207.11,6635
2018-08-27 07:00:00,1207.13,1207.16,1205.86,1206.48,3718
2018-08-27 08:00:00,1206.48,1207.43,1205.75,1206.74,5786
2018-08-27 09:00:00,1206.74,1207.32,1204.71,1205.18,11221
2018-08-27 10:00:00,1205.18,1205.58,1204.19,1204.48,9607
2018-08-27 11:00:00,1204.48,1205.39,1203.86,1204.3,7898
2018-08-27 12:00:00,1204.29,1205.52,1203.19,1204.66,6970
2018-08-27 13:00:00,1204.66,1205.09,1203.05,1203.48,8474
2018-08-27 14:00:00,1203.49,1206.07,1203.49,1206.01,9704
2018-08-27 15:00:00,1206.01,1206.86,1205.23,1205.79,13179
2018-08-27 16:00:00,1205.79,1207.95,1205.4,1207.21,14591
2018-08-27 17:00:00,1207.22,1210.96,1206.91,1210.92,8082
2018-08-27 18:00:00,1210.17,1210.19,1208.65,1209.39,8681
2018-08-27 19:00:00,1209.38,1211.19,1208.86,1209.9,9934
2018-08-27 20:00:00,1209.89,1210.44,1208.05,1208.63,8043
2018-08-27 21:00:00,1208.62,1209.52,1208.48,1209.03,4544
2018-08-27 22:00:00,1209.04,1210.38,1209.03,1210.35,3725
2018-08-27 23:00:00,1210.33,1211.27,1210.25,1211.21,2491
2018-08-28 01:00:00,1211.12,1211.48,1210.34,1210.61,2761
2018-08-28 02:00:00,1210.6,1211.27,1210.09,1211.05,3264
2018-08-28 03:00:00,1211.06,1212.43,1210.32,1210.63,8057
2018-08-28 04:00:00,1210.63,1210.74,1208.7,1209.41,11185
2018-08-28 05:00:00,1209.47,1209.76,1208.16,1208.32,6812
2018-08-28 06:00:00,1208.33,1209.2,1208.02,1209.12,4879
2018-08-28 07:00:00,1209.07,1210.0,1208.88,1209.57,4445
2018-08-28 08:00:00,1209.57,1209.76,1208.45,1209.67,6905
2018-08-28 09:00:00,1209.67,1211.75,1209.22,1211.63,11076
2018-08-28 10:00:00,1211.66,1212.44,1210.51,1210.84,12652
2018-08-28 11:00:00,1210.83,1213.69,1210.83,1213.0,13465
2018-08-28 12:00:00,1213.03,1214.14,1212.68,1213.86,10470
2018-08-28 13:00:00,1213.84,1214.26,1212.42,1212.56,8810
2018-08-28 14:00:00,1212.53,1213.09,1210.53,1212.62,13989
2018-08-28 15:00:00,1212.62,1214.22,1210.83,1211.41,15670
2018-08-28 16:00:00,1211.41,1213.4,1210.72,1213.15,17726
2018-08-28 17:00:00,1213.13,1213.3,1206.92,1209.66,23450
2018-08-28 18:00:00,1209.65,1209.92,1208.36,1208.76,12926
2018-08-28 19:00:00,1208.78,1208.93,1207.28,1207.73,9342
2018-08-28 20:00:00,1207.71,1208.62,1204.6,1205.12,10094
2018-08-28 21:00:00,1205.12,1205.14,1200.27,1200.79,15428
2018-08-28 22:00:00,1200.8,1202.11,1199.59,1201.15,10910
2018-08-28 23:00:00,1201.13,1201.32,1200.12,1200.99,3895
2018-08-29 01:00:00,1200.7,1202.33,1200.64,1202.17,3245
2018-08-29 02:00:00,1202.23,1202.7,1201.63,1202.66,4660
2018-08-29 03:00:00,1202.66,1203.16,1201.63,1202.44,8504
2018-08-29 04:00:00,1202.44,1203.35,1202.32,1202.86,6972
2018-08-29 05:00:00,1202.88,1204.16,1202.25,1203.51,8245
2018-08-29 06:00:00,1203.51,1204.7,1203.31,1204.26,4447
